2025-10-04 15:37:29,280 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_153729_279 ===
2025-10-04 15:37:29,281 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_153729_279/input.pdf (106016 bytes)
2025-10-04 15:37:29,281 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 15:37:29,281 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 15:37:29,281 |     INFO |         log_mappings:  83 |   'Tyler,' → 'Austin,'
2025-10-04 15:37:29,281 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 15:37:29,282 |     INFO |         log_mappings:  83 |   'Tyler,' → 'Austin,'
2025-10-04 15:37:29,282 |     INFO | log_pattern_building:  99 | Building regex pattern for 2 words (ignore_case=True)
2025-10-04 15:37:29,282 |    DEBUG | log_pattern_building: 100 | Words to match: ['Tyler,', 'Tyler ,']
2025-10-04 15:37:29,282 |    DEBUG | log_pattern_building: 101 | Compiled pattern: Tyler\ ,|Tyler,
2025-10-04 15:37:29,312 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: ''
2025-10-04 15:37:29,313 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: ''
2025-10-04 15:37:29,313 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 2: ''
2025-10-04 15:37:29,313 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 3: ''
2025-10-04 15:37:29,314 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 4: ''
2025-10-04 15:37:29,314 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 5: ''
2025-10-04 15:37:29,314 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 6: ''
2025-10-04 15:37:29,314 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 7: ''
2025-10-04 15:37:29,314 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 8: ''
2025-10-04 15:37:29,315 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 9: ''
2025-10-04 15:37:29,315 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 10: ''
2025-10-04 15:37:29,315 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 11: ''
2025-10-04 15:37:29,315 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 12: ''
2025-10-04 15:37:29,315 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 13: ''
2025-10-04 15:37:29,315 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 14: ''
2025-10-04 15:37:29,316 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 15: ''
2025-10-04 15:37:29,316 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 16: ''
2025-10-04 15:37:29,316 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 17: ''
2025-10-04 15:37:29,316 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 18: ''
2025-10-04 15:37:29,316 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 19: ''
2025-10-04 15:37:29,317 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 20: ''
2025-10-04 15:37:29,317 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 21: ''
2025-10-04 15:37:29,317 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 22: ''
2025-10-04 15:37:29,317 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 23: ''
2025-10-04 15:37:29,317 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 24: ''
2025-10-04 15:37:29,318 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 25: ''
2025-10-04 15:37:29,318 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 26: ''
2025-10-04 15:37:29,318 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 27: ''
2025-10-04 15:37:29,318 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 28: ''
2025-10-04 15:37:29,318 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 29: ''
2025-10-04 15:37:29,318 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 30: ''
2025-10-04 15:37:29,319 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 31: ''
2025-10-04 15:37:29,319 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 32: ''
2025-10-04 15:37:29,319 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 33: ''
2025-10-04 15:37:29,319 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 34: ''
2025-10-04 15:37:29,319 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 35: ''
2025-10-04 15:37:29,320 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 36: ''
2025-10-04 15:37:29,320 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 37: ''
2025-10-04 15:37:29,320 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 38: ''
2025-10-04 15:37:29,320 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 39: ''
2025-10-04 15:37:29,321 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 40: ''
2025-10-04 15:37:29,321 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 41: ''
2025-10-04 15:37:29,321 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 42: ''
2025-10-04 15:37:29,321 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 43: ''
2025-10-04 15:37:29,321 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 44: ''
2025-10-04 15:37:29,322 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 45: ''
2025-10-04 15:37:29,322 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 46: ''
2025-10-04 15:37:29,322 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 47: ''
2025-10-04 15:37:29,322 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 48: ''
2025-10-04 15:37:29,322 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 49: ''
2025-10-04 15:37:29,323 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 50: ''
2025-10-04 15:37:29,323 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 51: ''
