2025-10-04 17:00:28,439 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_170028_439 ===
2025-10-04 17:00:28,440 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_170028_439/input.pdf (3979403 bytes)
2025-10-04 17:00:28,440 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 17:00:28,441 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 17:00:28,441 |     INFO |         log_mappings:  83 |   'Vivek' → 'Anish'
2025-10-04 17:00:28,441 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 17:00:28,441 |     INFO |         log_mappings:  83 |   'Vivek' → 'Anish'
2025-10-04 17:00:28,563 |     INFO | log_pattern_building:  99 | Building regex pattern for 1 words (ignore_case=True)
2025-10-04 17:00:28,563 |    DEBUG | log_pattern_building: 100 | Words to match: ['Vivek']
2025-10-04 17:00:28,564 |    DEBUG | log_pattern_building: 101 | Compiled pattern: Vivek
2025-10-04 17:00:28,581 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: ''
2025-10-04 17:00:28,582 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: ''
2025-10-04 17:00:28,584 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '!""#$"%&$'
2025-10-04 17:00:28,585 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '!""#$"%&$'
2025-10-04 17:00:28,585 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '"#$%&\'()!*!)$+,-&$.!-$!-/(!0$--+(.(12!"#$0+(34'
2025-10-04 17:00:28,585 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: "'&(#)%*#+"
2025-10-04 17:00:28,585 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '5!$.!(*1/!)-("!$6!-/(!\'(1$\'(#7!'
2025-10-04 17:00:28,585 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: ',)(!'
2025-10-04 17:00:28,586 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '!"#$%&\'%())$%&"()\'&(\'&*$\'$)%(!$#'
2025-10-04 17:00:28,586 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '-$!'
2025-10-04 17:00:28,586 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: "+(%,-'"
2025-10-04 17:00:28,586 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '()\'.\'/.#&"%,0.#\'/.#&\''
2025-10-04 17:00:28,587 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: '$6!-/(!)$,#1(!)(8,(.1('
2025-10-04 17:00:28,587 |    DEBUG |     process_tj_array:  90 | TJ Array - Combined text: "9&#)-7!:(!:&++!)/$:!%&*!'&*;#*3!<.$!(8,*-&$.)=7!-/(.!:(!:&++!)/$:!:&-/!(8,*-&$.)"
2025-10-04 17:00:28,587 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: '!""#$"%&$ !""#$"%&$ "#$%&\'()!*!)$+,-&$.!-$!-/(!0$--+(.(12!"#$0+(34'
2025-10-04 17:00:28,588 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: '!""#$"%&$ "#$%&\'()!*!)$+,-&$.!-$!-/(!0$--+(.(12!"#$0+(34 \'&(#)%*#+'
2025-10-04 17:00:28,588 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 2: '"#$%&\'()!*!)$+,-&$.!-$!-/(!0$--+(.(12!"#$0+(34 \'&(#)%*#+ 5!$.!(*1/!)-("!$6!-/(!\'(1$\'(#7!'
2025-10-04 17:00:28,588 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 3: '\'&(#)%*#+ 5!$.!(*1/!)-("!$6!-/(!\'(1$\'(#7! ,)(!'
2025-10-04 17:00:28,588 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 4: '5!$.!(*1/!)-("!$6!-/(!\'(1$\'(#7! ,)(! !"#$%&\'%())$%&"()\'&(\'&*$\'$)%(!$#'
