2025-10-04 01:32:27,843 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_013227_841 ===
2025-10-04 01:32:27,848 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 2 mappings in overlay mode
2025-10-04 01:32:27,849 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_013227_841/input.pdf (83391 bytes)
2025-10-04 01:32:27,850 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 01:32:27,850 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-10-04 01:32:27,850 |     INFO |         log_mappings:  83 |   'RNN' → 'CNN'
2025-10-04 01:32:27,850 |     INFO |         log_mappings:  83 |   'RNNs' → 'CNNs'
2025-10-04 01:32:27,850 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-10-04 01:32:27,850 |     INFO |         log_mappings:  83 |   'RNN' → 'CNN'
2025-10-04 01:32:27,850 |     INFO |         log_mappings:  83 |   'RNNs' → 'CNNs'
2025-10-04 01:32:27,850 |     INFO | _apply_overlay_mode_mapping: 286 | Using PyMuPDF for overlay mode processing
2025-10-04 01:32:27,850 |     INFO | process_pdf_with_pymupdf: 293 | Processing PDF with PyMuPDF in overlay mode
2025-10-04 01:32:27,850 |     INFO | process_pdf_with_pymupdf: 294 | Pattern: RNNs|RNN
2025-10-04 01:32:27,858 |    DEBUG |         replace_func: 197 | Replacing 'RNNs' with 'CNNs'
2025-10-04 01:32:27,864 |    DEBUG |  _capture_text_image: 219 | Captured text image: 8327 bytes
2025-10-04 01:32:27,864 |     INFO | _process_page_overlay: 126 | Page 1: 'RNNs and LSTM Quiz' → 'CNNs and LSTM Quiz' at (207.8990020751953, 113.24063110351562, 404.1201171875, 130.45602416992188)
2025-10-04 01:32:27,864 |    DEBUG |         replace_func: 197 | Replacing 'RNN' with 'CNN'
2025-10-04 01:32:27,864 |    DEBUG |         replace_func: 197 | Replacing 'RNNs' with 'CNNs'
2025-10-04 01:32:27,867 |    DEBUG |  _capture_text_image: 219 | Captured text image: 14579 bytes
2025-10-04 01:32:27,867 |     INFO | _process_page_overlay: 126 | Page 1: 'Q1. What is the primary benefit of stacking multiple RNN layers (i.e., stacked RNNs)?' → 'Q1. What is the primary benefit of stacking multiple CNN layers (i.e., stacked CNNs)?' at (47.36399841308594, 231.58717346191406, 530.3644409179688, 242.49627685546875)
2025-10-04 01:32:27,867 |    DEBUG |         replace_func: 197 | Replacing 'RNNs' with 'CNNs'
2025-10-04 01:32:27,871 |    DEBUG |  _capture_text_image: 219 | Captured text image: 13428 bytes
2025-10-04 01:32:27,871 |     INFO | _process_page_overlay: 126 | Page 1: 'Q2. Which of the following is the main reason RNNs struggle with long–term dependen-' → 'Q2. Which of the following is the main reason CNNs struggle with long–term dependen-' at (47.36399841308594, 353.9341125488281, 539.9861450195312, 364.8432312011719)
2025-10-04 01:32:27,871 |    DEBUG |         replace_func: 197 | Replacing 'RNN' with 'CNN'
2025-10-04 01:32:27,875 |    DEBUG |  _capture_text_image: 219 | Captured text image: 11511 bytes
2025-10-04 01:32:27,875 |     INFO | _process_page_overlay: 126 | Page 1: 'Q3. What differentiates an LSTM cell from a standard RNN cell?' → 'Q3. What differentiates an LSTM cell from a standard CNN cell?' at (47.36399841308594, 489.8291320800781, 411.34613037109375, 500.7382507324219)
2025-10-04 01:32:27,880 |    DEBUG |         replace_func: 197 | Replacing 'RNNs' with 'CNNs'
2025-10-04 01:32:27,884 |    DEBUG |  _capture_text_image: 219 | Captured text image: 12908 bytes
2025-10-04 01:32:27,884 |     INFO | _process_page_overlay: 126 | Page 2: 'Q6. Bidirectional RNNs are often used for POS tagging but not machine translation.' → 'Q6. Bidirectional CNNs are often used for POS tagging but not machine translation.' at (47.36399841308594, 210.6671905517578, 539.9752807617188, 221.5762939453125)
2025-10-04 01:32:27,884 |    DEBUG |         replace_func: 197 | Replacing 'RNN' with 'CNN'
2025-10-04 01:32:27,887 |    DEBUG |  _capture_text_image: 219 | Captured text image: 13869 bytes
2025-10-04 01:32:27,887 |     INFO | _process_page_overlay: 126 | Page 2: 'Q7. Designing an RNN model for variable–length legal documents with long dependencies:' → 'Q7. Designing an CNN model for variable–length legal documents with long dependencies:' at (47.36399841308594, 288.1761779785156, 539.96435546875, 299.0852966308594)
2025-10-04 01:32:27,888 |    DEBUG |         replace_func: 197 | Replacing 'RNN' with 'CNN'
2025-10-04 01:32:27,889 |    DEBUG |  _capture_text_image: 219 | Captured text image: 7914 bytes
