2025-10-04 01:38:13,673 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_013813_670 ===
2025-10-04 01:38:13,687 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 2 mappings in overlay mode
2025-10-04 01:38:13,688 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_013813_670/input.pdf (83391 bytes)
2025-10-04 01:38:13,688 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 01:38:13,688 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-10-04 01:38:13,688 |     INFO |         log_mappings:  83 |   'RNN' → 'CNN'
2025-10-04 01:38:13,688 |     INFO |         log_mappings:  83 |   'RNNs' → 'CNNs'
2025-10-04 01:38:13,688 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-10-04 01:38:13,689 |     INFO |         log_mappings:  83 |   'RNN' → 'CNN'
2025-10-04 01:38:13,689 |     INFO |         log_mappings:  83 |   'RNNs' → 'CNNs'
2025-10-04 01:38:13,689 |     INFO | _apply_overlay_mode_mapping: 286 | Using PyMuPDF for overlay mode processing
2025-10-04 01:38:13,689 |     INFO | process_pdf_with_pymupdf: 293 | Processing PDF with PyMuPDF in overlay mode
2025-10-04 01:38:13,689 |     INFO | process_pdf_with_pymupdf: 294 | Pattern: RNNs|RNN
2025-10-04 01:38:13,707 |    DEBUG |         replace_func: 197 | Replacing 'RNNs' with 'CNNs'
2025-10-04 01:38:13,712 |    DEBUG |  _capture_text_image: 219 | Captured text image: 8327 bytes
2025-10-04 01:38:13,712 |     INFO | _process_page_overlay: 126 | Page 1: 'RNNs and LSTM Quiz' → 'CNNs and LSTM Quiz' at (207.8990020751953, 113.24063110351562, 404.1201171875, 130.45602416992188)
2025-10-04 01:38:13,712 |    DEBUG |         replace_func: 197 | Replacing 'RNN' with 'CNN'
2025-10-04 01:38:13,712 |    DEBUG |         replace_func: 197 | Replacing 'RNNs' with 'CNNs'
2025-10-04 01:38:13,716 |    DEBUG |  _capture_text_image: 219 | Captured text image: 14579 bytes
