2025-10-02 01:50:20,919 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251002_015020_919 ===
2025-10-02 01:50:20,992 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 1 mappings in overlay mode
2025-10-02 01:50:20,993 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251002_015020_919/input.pdf (2752656 bytes)
2025-10-02 01:50:20,993 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-02 01:50:20,993 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-02 01:50:20,993 |     INFO |         log_mappings:  83 |   'Distributed' → 'Displacement'
2025-10-02 01:50:20,993 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-02 01:50:20,993 |     INFO |         log_mappings:  83 |   'Distributed' → 'Displacement'
2025-10-02 01:50:20,999 |     INFO | log_pattern_building:  99 | Building regex pattern for 1 words (ignore_case=True)
2025-10-02 01:50:20,999 |    DEBUG | log_pattern_building: 100 | Words to match: ['Distributed']
2025-10-02 01:50:20,999 |    DEBUG | log_pattern_building: 101 | Compiled pattern: Distributed
2025-10-02 01:50:21,004 |     INFO | _apply_overlay_mode_mapping: 302 | Processing page 1 with 515 operations
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '#$%&#\'(%)*!"+%+\'+$)!,-$%).$!'
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '/011!'
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '0$$#67'
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '.)7%!'
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '0$:#$:!;'
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '+<!,:)=:+&!'
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'AB=)&!$B&'
2025-10-02 01:50:21,004 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: ':A%'
2025-10-02 01:50:21,004 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: '#$%&#\'(%)*!"+%+\'+$)!,-$%).$! /011! 0$$#67'
2025-10-02 01:50:21,005 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: '/011! 0$$#67 .)7%!'
2025-10-02 01:50:21,005 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 2: '0$$#67 .)7%! 0$:#$:!;'
2025-10-02 01:50:21,005 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 3: '.)7%! 0$:#$:!; +<!,:)=:+&!'
2025-10-02 01:50:21,005 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 4: '0$:#$:!; +<!,:)=:+&! AB=)&!$B&'
2025-10-02 01:50:21,005 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 5: '+<!,:)=:+&! AB=)&!$B& :A%'
2025-10-02 01:50:21,005 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 6: 'AB=)&!$B& :A%'
2025-10-02 01:50:21,007 |     INFO | _apply_overlay_mode_mapping: 302 | Processing page 2 with 137 operations
2025-10-02 01:50:21,007 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'CAB'
2025-10-02 01:50:21,007 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '+&AA!<$A7!*+%+$)%!B&)+%#A7!$B&))7$:A%'
2025-10-02 01:50:21,007 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: 'CAB +&AA!<$A7!*+%+$)%!B&)+%#A7!$B&))7$:A%'
2025-10-02 01:50:21,009 |     INFO | _apply_overlay_mode_mapping: 302 | Processing page 3 with 239 operations
2025-10-02 01:50:21,009 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'D7$)&%!%:)!*+%+!($#76!#7$)&%E.+7-'
2025-10-02 01:50:21,010 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'A%+H!'
2025-10-02 01:50:21,010 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: "7(.')&!AI!A&*)&$"
2025-10-02 01:50:21,010 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '+7*!%A'
2025-10-02 01:50:21,010 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: "%+H!A&*)&$!6&A(J)*!'-!"
2025-10-02 01:50:21,010 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '$%+%)'
2025-10-02 01:50:21,010 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: "D7$)&%!%:)!*+%+!($#76!#7$)&%E.+7- A%+H! 7(.')&!AI!A&*)&$"
2025-10-02 01:50:21,010 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: "A%+H! 7(.')&!AI!A&*)&$ +7*!%A"
2025-10-02 01:50:21,010 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 2: "7(.')&!AI!A&*)&$ +7*!%A %+H!A&*)&$!6&A(J)*!'-!"
2025-10-02 01:50:21,010 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 3: "+7*!%A %+H!A&*)&$!6&A(J)*!'-! $%+%)"
2025-10-02 01:50:21,010 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 4: "%+H!A&*)&$!6&A(J)*!'-! $%+%)"
2025-10-02 01:50:21,011 |     INFO | _apply_overlay_mode_mapping: 302 | Processing page 4 with 79 operations
2025-10-02 01:50:21,011 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'K&A*(B%!+7*!%:)#&!I&)L()'
2025-10-02 01:50:21,011 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '7B#)$'
2025-10-02 01:50:21,011 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: 'K&A*(B%!+7*!%:)#&!I&)L() 7B#)$'
2025-10-02 01:50:21,013 |     INFO | _apply_overlay_mode_mapping: 302 | Processing page 5 with 150 operations
2025-10-02 01:50:21,013 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'M&*)&$!N:)'
2025-10-02 01:50:21,013 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '&)!+.A(7%!#$!6&)+%)&!%:+7!9444!+7*!#7!'
2025-10-02 01:50:21,013 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'O+H#IA&7#+'
2025-10-02 01:50:21,013 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: 'M&*)&$!N:) &)!+.A(7%!#$!6&)+%)&!%:+7!9444!+7*!#7! O+H#IA&7#+'
2025-10-02 01:50:21,013 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: '&)!+.A(7%!#$!6&)+%)&!%:+7!9444!+7*!#7! O+H#IA&7#+'
2025-10-02 01:50:21,019 |     INFO | _apply_overlay_mode_mapping: 302 | Processing page 6 with 900 operations
2025-10-02 01:50:21,019 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '94!$%'
2025-10-02 01:50:21,019 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '+%)$'
2025-10-02 01:50:21,019 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'N#%'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: ':!+.A(7%!)QB))*#'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '76!.A&)!%:+7!544'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '($%A.)&$!'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'N#%:!A&*)&!.A&)!%:+7!3444'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'T)N!'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'UA&='
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'A&*)'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '&$!A7!94V39V34'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'G:)!+66&)6+%#A7!J#'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'J)H#7)$!:)HJ$!($!J)&IA&.!AJ)&+%#A7$!'
2025-10-02 01:50:21,020 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'N#%:!+!$)L()7%#+H!WAN'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'N:)&)!'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '#7!%:)!X&$%!$%)J!N)!)Q%&+B%!%:)!*+%+!Y!%:)7!HA+*!#%!+7*!%:)7!J)&IA&.!%&+7IA&.+%#A7$!'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'H#=)!+7!)%H!J#)JH#7)'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Z.+%B:![!%:#$!#$!($)*!%A!XH%)&!%:)!*AB(.)7%$'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Z$A&%[!N)!($)!%:#$!%A!*#$JH+'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'I)%'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'B:)*!&)$(H%!#7!%:)!*)$#&)*!'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'A&*)&\\0,OV"],O^'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '7*!'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '$#.#H+&H-!N)!:+_)!A%:)&'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: '$!H#=)!$A&%'
2025-10-02 01:50:21,021 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: 'Y!H#.#%'
2025-10-02 01:50:21,022 |    DEBUG |     process_tj_array:  70 | TJ Array - Combined text: ')%B@'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: '94!$% +%)$ N#%'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: '+%)$ N#% :!+.A(7%!)QB))*#'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 2: 'N#% :!+.A(7%!)QB))*# 76!.A&)!%:+7!544'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 3: ':!+.A(7%!)QB))*# 76!.A&)!%:+7!544 ($%A.)&$!'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 4: '76!.A&)!%:+7!544 ($%A.)&$! N#%:!A&*)&!.A&)!%:+7!3444'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 5: '($%A.)&$! N#%:!A&*)&!.A&)!%:+7!3444 T)N!'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 6: 'N#%:!A&*)&!.A&)!%:+7!3444 T)N! UA&='
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 7: 'T)N! UA&= A&*)'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 8: 'UA&= A&*) &$!A7!94V39V34'
2025-10-02 01:50:21,022 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 9: 'A&*) &$!A7!94V39V34 G:)!+66&)6+%#A7!J#'
2025-10-02 01:50:21,023 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 10: '&$!A7!94V39V34 G:)!+66&)6+%#A7!J# J)H#7)$!:)HJ$!($!J)&IA&.!AJ)&+%#A7$!'
2025-10-02 01:50:21,023 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 11: 'G:)!+66&)6+%#A7!J# J)H#7)$!:)HJ$!($!J)&IA&.!AJ)&+%#A7$! N#%:!+!$)L()7%#+H!WAN'
2025-10-02 01:50:21,023 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 12: 'J)H#7)$!:)HJ$!($!J)&IA&.!AJ)&+%#A7$! N#%:!+!$)L()7%#+H!WAN N:)&)!'
