2025-10-04 12:31:23,279 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_123123_275 ===
2025-10-04 12:31:23,286 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 9 mappings in overlay mode
2025-10-04 12:31:23,287 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_123123_275/input.pdf (124349 bytes)
2025-10-04 12:31:23,287 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  81 | Word mappings to apply: 9 total
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   '10' → '11'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   '−10' → '--11'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   '1000' → '100'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'decrease.' → 'increase'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'whether' → 'false'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'regression' → 'clsfctin'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'one' → '2'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'quadratic' → 'linear'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'two' → 'six'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  81 | Word mappings to apply: 9 total
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   '10' → '11'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   '−10' → '--11'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   '1000' → '100'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'decrease.' → 'increase'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'whether' → 'false'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'regression' → 'clsfctin'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'one' → '2'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'quadratic' → 'linear'
2025-10-04 12:31:23,287 |     INFO |         log_mappings:  83 |   'two' → 'six'
2025-10-04 12:31:23,287 |     INFO | _apply_overlay_mode_mapping: 286 | Using PyMuPDF for overlay mode processing
2025-10-04 12:31:23,288 |     INFO | process_pdf_with_pymupdf: 367 | Processing PDF with PyMuPDF in overlay mode
2025-10-04 12:31:23,288 |     INFO | process_pdf_with_pymupdf: 368 | Pattern: regression|decrease\.|quadratic|whether|1000|−10|one|two|10
2025-10-04 12:31:23,298 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:31:23,298 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:31:23,303 |     INFO | _process_page_overlay: 147 | Page 1: 'f(x) = 10 + x2 −10 cos(2πx),' → 'f(x) = 11 + x2 −11 cos(2πx),' at (214.06900024414062, 320.6227722167969, 345.4156188964844, 336.8284912109375)
2025-10-04 12:31:23,303 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:31:23,305 |     INFO | _process_page_overlay: 147 | Page 1: 'where a = 1.6 and b = 2.4. You can use a tolerance ϵ = 10−4 and maximum' → 'where a = 1.6 and b = 2.4. You can use a tolerance ϵ = 11−4 and maximum' at (132.76800537109375, 341.1799011230469, 478.4871520996094, 356.75848388671875)
2025-10-04 12:31:23,305 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:31:23,307 |     INFO | _process_page_overlay: 147 | Page 1: 'iterations 100. What is xmin and what is f(xmin) ?' → 'iterations 110. What is xmin and what is f(xmin) ?' at (132.76800537109375, 356.7508850097656, 357.3603820800781, 370.20745849609375)
2025-10-04 12:31:23,308 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:31:23,309 |     INFO | _process_page_overlay: 147 | Page 1: '100(x2' → '110(x2' at (258.8710021972656, 449.86163330078125, 289.3580627441406, 463.6014099121094)
2025-10-04 12:31:23,309 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:31:23,310 |     INFO | _process_page_overlay: 147 | Page 1: 'ϵ = 10−4 (stopping) ,' → 'ϵ = 11−4 (stopping) ,' at (283.2359619140625, 496.09576416015625, 377.515625, 512.1713562011719)
2025-10-04 12:31:23,310 |    DEBUG |         replace_func: 218 | Replacing '1000' with '100'
2025-10-04 12:31:23,311 |     INFO | _process_page_overlay: 147 | Page 1: 'M = 1000 (max iter)' → 'M = 100 (max iter)' at (387.1419677734375, 500.2087707519531, 481.0008850097656, 512.1713562011719)
2025-10-04 12:31:23,317 |    DEBUG |         replace_func: 218 | Replacing 'decrease.' with 'increase'
2025-10-04 12:31:23,320 |     INFO | _process_page_overlay: 147 | Page 2: 'fact decrease. Hint: You may use the definition of convexity: f(αx+(1−α)y) ≤' → 'fact increase Hint: You may use the definition of convexity: f(αx+(1−α)y) ≤' at (132.7680206298828, 163.86781311035156, 478.48199462890625, 175.95953369140625)
2025-10-04 12:31:23,320 |    DEBUG |         replace_func: 218 | Replacing 'one' with '2'
2025-10-04 12:31:23,321 |    DEBUG |         replace_func: 218 | Replacing 'quadratic' with 'linear'
2025-10-04 12:31:23,323 |     INFO | _process_page_overlay: 147 | Page 2: 'in one iteration to x∗when f(x) is a convex quadratic function, and x0 −x∗is' → 'in 2 iteration to x∗when f(x) is a convex linear function, and x0 −x∗is' at (132.76805114746094, 241.30441284179688, 478.4769287109375, 256.0014343261719)
2025-10-04 12:31:23,323 |    DEBUG |         replace_func: 218 | Replacing 'regression' with 'clsfctin'
2025-10-04 12:31:23,323 |    DEBUG |         replace_func: 218 | Replacing 'two' with 'six'
2025-10-04 12:31:23,326 |     INFO | _process_page_overlay: 147 | Page 2: 'Consider a logistic regression problem with two classes. Given a training set P' → 'Consider a logistic clsfctin problem with six classes. Given a training set P' at (132.76803588867188, 387.71185302734375, 477.0960388183594, 399.6744384765625)
2025-10-04 12:31:23,326 |    DEBUG |         replace_func: 218 | Replacing 'One' with '2'
2025-10-04 12:31:23,329 |     INFO | _process_page_overlay: 147 | Page 2: 'where σ(s) = 1/(1 + exp(−s)). One says that the weight vector x is a separator' → 'where σ(s) = 1/(1 + exp(−s)). 2 says that the weight vector x is a separator' at (132.76806640625, 464.9596862792969, 478.4765930175781, 477.0513916015625)
2025-10-04 12:31:23,329 |    DEBUG |         replace_func: 218 | Replacing 'whether' with 'false'
2025-10-04 12:31:23,331 |     INFO | _process_page_overlay: 147 | Page 2: 'on the data P, there may be other trivial separators. Prove whether f(x) is' → 'on the data P, there may be other trivial separators. Prove false f(x) is' at (132.7680206298828, 500.9537658691406, 478.4748229980469, 512.9163513183594)
2025-10-04 12:31:23,332 |     INFO | process_pdf_overlay_mode:  41 | Created 11 overlays across 2 pages
2025-10-04 12:31:23,369 |    DEBUG | _apply_overlays_pymupdf: 260 | Applied overlay on page 1
2025-10-04 12:31:23,406 |    DEBUG | _apply_overlays_pymupdf: 260 | Applied overlay on page 1
2025-10-04 12:31:23,422 |    DEBUG | _apply_overlays_pymupdf: 260 | Applied overlay on page 1
