2025-10-04 15:44:14,184 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_154414_184 ===
2025-10-04 15:44:14,185 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_154414_184/input.pdf (106016 bytes)
2025-10-04 15:44:14,185 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 15:44:14,185 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 15:44:14,185 |     INFO |         log_mappings:  83 |   'Tyler,' → 'Austin,'
2025-10-04 15:44:14,186 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 15:44:14,186 |     INFO |         log_mappings:  83 |   'Tyler,' → 'Austin,'
2025-10-04 15:44:14,186 |     INFO | log_pattern_building:  99 | Building regex pattern for 2 words (ignore_case=True)
2025-10-04 15:44:14,187 |    DEBUG | log_pattern_building: 100 | Words to match: ['Tyler,', 'Tyler ,']
2025-10-04 15:44:14,187 |    DEBUG | log_pattern_building: 101 | Compiled pattern: Tyler\ ,|Tyler,
2025-10-04 15:44:14,218 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: ''
2025-10-04 15:44:14,219 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: ''
2025-10-04 15:44:14,219 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 2: ''
2025-10-04 15:44:14,219 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 3: ''
2025-10-04 15:44:14,219 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 4: ''
2025-10-04 15:44:14,219 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 5: ''
2025-10-04 15:44:14,220 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 6: ''
2025-10-04 15:44:14,220 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 7: ''
2025-10-04 15:44:14,220 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 8: ''
2025-10-04 15:44:14,220 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 9: ''
2025-10-04 15:44:14,220 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 10: ''
2025-10-04 15:44:14,221 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 11: ''
2025-10-04 15:44:14,221 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 12: ''
2025-10-04 15:44:14,221 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 13: ''
2025-10-04 15:44:14,221 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 14: ''
2025-10-04 15:44:14,221 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 15: ''
2025-10-04 15:44:14,222 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 16: ''
2025-10-04 15:44:14,222 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 17: ''
2025-10-04 15:44:14,222 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 18: ''
2025-10-04 15:44:14,222 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 19: ''
2025-10-04 15:44:14,222 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 20: ''
2025-10-04 15:44:14,223 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 21: ''
2025-10-04 15:44:14,223 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 22: ''
2025-10-04 15:44:14,223 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 23: ''
2025-10-04 15:44:14,223 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 24: ''
2025-10-04 15:44:14,223 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 25: ''
2025-10-04 15:44:14,223 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 26: ''
2025-10-04 15:44:14,224 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 27: ''
2025-10-04 15:44:14,224 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 28: ''
2025-10-04 15:44:14,224 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 29: ''
2025-10-04 15:44:14,224 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 30: ''
2025-10-04 15:44:14,224 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 31: ''
2025-10-04 15:44:14,225 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 32: ''
2025-10-04 15:44:14,225 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 33: ''
2025-10-04 15:44:14,225 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 34: ''
2025-10-04 15:44:14,225 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 35: ''
2025-10-04 15:44:14,225 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 36: ''
2025-10-04 15:44:14,226 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 37: ''
2025-10-04 15:44:14,226 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 38: ''
2025-10-04 15:44:14,226 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 39: ''
2025-10-04 15:44:14,226 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 40: ''
2025-10-04 15:44:14,227 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 41: ''
2025-10-04 15:44:14,227 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 42: ''
2025-10-04 15:44:14,227 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 43: ''
2025-10-04 15:44:14,227 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 44: ''
2025-10-04 15:44:14,227 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 45: ''
2025-10-04 15:44:14,228 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 46: ''
2025-10-04 15:44:14,228 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 47: ''
2025-10-04 15:44:14,228 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 48: ''
2025-10-04 15:44:14,228 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 49: ''
2025-10-04 15:44:14,228 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 50: ''
2025-10-04 15:44:14,229 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 51: ''
2025-10-04 15:44:14,229 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 52: ''
2025-10-04 15:44:14,229 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 53: ''
2025-10-04 15:44:14,229 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 54: ''
2025-10-04 15:44:14,229 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 55: ''
2025-10-04 15:44:14,230 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 56: ''
2025-10-04 15:44:14,230 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 57: ''
2025-10-04 15:44:14,230 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 58: ''
2025-10-04 15:44:14,230 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 59: ''
2025-10-04 15:44:14,230 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 60: ''
2025-10-04 15:44:14,231 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 61: ''
2025-10-04 15:44:14,231 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 62: ''
2025-10-04 15:44:14,231 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 63: ''
2025-10-04 15:44:14,232 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 64: ''
2025-10-04 15:44:14,232 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 65: ''
2025-10-04 15:44:14,232 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 66: ''
2025-10-04 15:44:14,232 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 67: ''
2025-10-04 15:44:14,233 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 68: ''
2025-10-04 15:44:14,233 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 69: ''
2025-10-04 15:44:14,233 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 70: ''
2025-10-04 15:44:14,233 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 71: ''
2025-10-04 15:44:14,234 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 72: ''
2025-10-04 15:44:14,234 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 73: ''
2025-10-04 15:44:14,234 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 74: ''
2025-10-04 15:44:14,235 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 75: ''
2025-10-04 15:44:14,235 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 76: ''
2025-10-04 15:44:14,235 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 77: ''
2025-10-04 15:44:14,235 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 78: ''
2025-10-04 15:44:14,236 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 79: ''
2025-10-04 15:44:14,236 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 80: ''
2025-10-04 15:44:14,236 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 81: ''
2025-10-04 15:44:14,237 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 82: ''
2025-10-04 15:44:14,237 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 83: ''
2025-10-04 15:44:14,237 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 84: ''
2025-10-04 15:44:14,238 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 85: ''
2025-10-04 15:44:14,238 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 86: ''
2025-10-04 15:44:14,238 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 87: ''
2025-10-04 15:44:14,239 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 88: ''
2025-10-04 15:44:14,239 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 89: ''
2025-10-04 15:44:14,239 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 90: ''
2025-10-04 15:44:14,239 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 91: ''
2025-10-04 15:44:14,240 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 92: ''
2025-10-04 15:44:14,240 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 93: ''
2025-10-04 15:44:14,240 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 94: ''
2025-10-04 15:44:14,240 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 95: ''
2025-10-04 15:44:14,241 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 96: ''
2025-10-04 15:44:14,241 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 97: ''
2025-10-04 15:44:14,241 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 98: ''
2025-10-04 15:44:14,242 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 99: ''
2025-10-04 15:44:14,242 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 100: ''
2025-10-04 15:44:14,242 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 101: ''
